name,average_price,item_name
Lebanon,3.03,"Cappuccino (Regular Size), Restaurants"
Lebanon,1.55,"White Rice (1 kg), Markets"
Lebanon,1.03,"Tomatoes (1 kg), Markets"
Lebanon,1.33,"Bananas (1 kg), Markets"
Lebanon,1.03,"Onions (1 kg), Markets"
Lebanon,11.03,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Lesotho,8.83,"Meal at an Inexpensive Restaurant, Restaurants"
Lesotho,29.42,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Lesotho,8.83,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Lesotho,1.77,"Domestic Draft Beer (0.5 Liter), Restaurants"
Lesotho,2.21,"Imported Beer (0.33 Liter Bottle), Restaurants"
Lesotho,1.24,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Lesotho,0.82,"Bottled Water (0.33 Liter), Restaurants"
Lesotho,1.07,"Milk (Regular, 1 Liter), Markets"
Lesotho,0.77,"Fresh White Bread (500 g Loaf), Markets"
Lesotho,1.47,"Eggs (12, Large Size), Markets"
Lesotho,6.32,"Local Cheese (1 kg), Markets"
Lesotho,0.8,"Bottled Water (1.5 Liter), Markets"
Lesotho,4.71,"Bottle of Wine (Mid-Range), Markets"
Lesotho,1.39,"Domestic Beer (0.5 Liter Bottle), Markets"
Lesotho,1.62,"Imported Beer (0.33 Liter Bottle), Markets"
Lesotho,5,"Cigarettes (Pack of 20, Marlboro), Markets"
Lesotho,6.03,"Chicken Fillets (1 kg), Markets"
Lesotho,1.76,"Apples (1 kg), Markets"
Lesotho,2.35,"Oranges (1 kg), Markets"
Lesotho,1.51,"Potatoes (1 kg), Markets"
Lesotho,1.51,"Lettuce (1 Head), Markets"
Lesotho,1.54,"Cappuccino (Regular Size), Restaurants"
Lesotho,2.06,"White Rice (1 kg), Markets"
Lesotho,2.35,"Tomatoes (1 kg), Markets"
Lesotho,1.82,"Bananas (1 kg), Markets"
Lesotho,1.21,"Onions (1 kg), Markets"
Lesotho,5.37,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Liberia,7.5,"Meal at an Inexpensive Restaurant, Restaurants"
Liberia,150,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Liberia,11,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Liberia,3,"Domestic Draft Beer (0.5 Liter), Restaurants"
Liberia,3,"Imported Beer (0.33 Liter Bottle), Restaurants"
Liberia,2,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Liberia,2,"Bottled Water (0.33 Liter), Restaurants"
Liberia,2.12,"Milk (Regular, 1 Liter), Markets"
Liberia,1.79,"Fresh White Bread (500 g Loaf), Markets"
Liberia,3.6,"Eggs (12, Large Size), Markets"
Liberia,11.81,"Local Cheese (1 kg), Markets"
Liberia,2,"Bottled Water (1.5 Liter), Markets"
Liberia,7,"Bottle of Wine (Mid-Range), Markets"
Liberia,2.5,"Domestic Beer (0.5 Liter Bottle), Markets"
Liberia,3.33,"Imported Beer (0.33 Liter Bottle), Markets"
Liberia,5,"Cigarettes (Pack of 20, Marlboro), Markets"
Liberia,11.85,"Chicken Fillets (1 kg), Markets"
Liberia,1.64,"Apples (1 kg), Markets"
Liberia,10.29,"Oranges (1 kg), Markets"
Liberia,1.75,"Potatoes (1 kg), Markets"
Liberia,4.67,"Lettuce (1 Head), Markets"
Liberia,3.33,"Cappuccino (Regular Size), Restaurants"
Liberia,5.16,"White Rice (1 kg), Markets"
Liberia,11.02,"Tomatoes (1 kg), Markets"
Liberia,8.45,"Bananas (1 kg), Markets"
Liberia,10.66,"Onions (1 kg), Markets"
Liberia,35.64,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Libya,3.68,"Meal at an Inexpensive Restaurant, Restaurants"
Libya,14.7,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Libya,2.76,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Libya,0.55,"Domestic Draft Beer (0.5 Liter), Restaurants"
Libya,0.55,"Imported Beer (0.33 Liter Bottle), Restaurants"
Libya,0.47,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Libya,0.18,"Bottled Water (0.33 Liter), Restaurants"
Libya,0.97,"Milk (Regular, 1 Liter), Markets"
Libya,0.28,"Fresh White Bread (500 g Loaf), Markets"
Libya,1.32,"Eggs (12, Large Size), Markets"
Libya,5.05,"Local Cheese (1 kg), Markets"
Libya,0.23,"Bottled Water (1.5 Liter), Markets"
Libya,1.04,"Bottle of Wine (Mid-Range), Markets"
Libya,0.73,"Domestic Beer (0.5 Liter Bottle), Markets"
Libya,0.68,"Imported Beer (0.33 Liter Bottle), Markets"
Libya,2.02,"Cigarettes (Pack of 20, Marlboro), Markets"
Libya,3.38,"Chicken Fillets (1 kg), Markets"
Libya,2.02,"Apples (1 kg), Markets"
Libya,0.79,"Oranges (1 kg), Markets"
Libya,0.64,"Potatoes (1 kg), Markets"
Libya,0.43,"Lettuce (1 Head), Markets"
Libya,0.53,"Cappuccino (Regular Size), Restaurants"
Libya,1.11,"White Rice (1 kg), Markets"
Libya,0.55,"Tomatoes (1 kg), Markets"
Libya,1.41,"Bananas (1 kg), Markets"
Libya,0.52,"Onions (1 kg), Markets"
Libya,9.97,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Liechtenstein,34.23,"Meal at an Inexpensive Restaurant, Restaurants"
Liechtenstein,124.48,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Liechtenstein,20.54,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Liechtenstein,7.47,"Domestic Draft Beer (0.5 Liter), Restaurants"
Liechtenstein,6.85,"Imported Beer (0.33 Liter Bottle), Restaurants"
Liechtenstein,4.82,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Liechtenstein,5.6,"Bottled Water (0.33 Liter), Restaurants"
Liechtenstein,2.58,"Milk (Regular, 1 Liter), Markets"
Liechtenstein,4.11,"Fresh White Bread (500 g Loaf), Markets"
Liechtenstein,11.3,"Eggs (12, Large Size), Markets"
Liechtenstein,29.05,"Local Cheese (1 kg), Markets"
Liechtenstein,2.22,"Bottled Water (1.5 Liter), Markets"
Liechtenstein,18.67,"Bottle of Wine (Mid-Range), Markets"
Liechtenstein,2.04,"Domestic Beer (0.5 Liter Bottle), Markets"
Liechtenstein,1.81,"Imported Beer (0.33 Liter Bottle), Markets"
Liechtenstein,12.45,"Cigarettes (Pack of 20, Marlboro), Markets"
Liechtenstein,26.76,"Chicken Fillets (1 kg), Markets"
Liechtenstein,3.65,"Apples (1 kg), Markets"
Liechtenstein,4.27,"Oranges (1 kg), Markets"
Liechtenstein,2.7,"Potatoes (1 kg), Markets"
Liechtenstein,2.18,"Lettuce (1 Head), Markets"
Liechtenstein,6.3,"Cappuccino (Regular Size), Restaurants"
Liechtenstein,2.99,"White Rice (1 kg), Markets"
Liechtenstein,4.81,"Tomatoes (1 kg), Markets"
Liechtenstein,4.61,"Bananas (1 kg), Markets"
Liechtenstein,2.17,"Onions (1 kg), Markets"
Liechtenstein,60.71,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Lithuania,13.97,"Meal at an Inexpensive Restaurant, Restaurants"
Lithuania,69.87,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Lithuania,8.15,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Lithuania,5.82,"Domestic Draft Beer (0.5 Liter), Restaurants"
Lithuania,4.95,"Imported Beer (0.33 Liter Bottle), Restaurants"
Lithuania,2.23,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Lithuania,2.19,"Bottled Water (0.33 Liter), Restaurants"
Lithuania,1.5,"Milk (Regular, 1 Liter), Markets"
Lithuania,1.68,"Fresh White Bread (500 g Loaf), Markets"
Lithuania,3.07,"Eggs (12, Large Size), Markets"
Lithuania,12.17,"Local Cheese (1 kg), Markets"
Lithuania,0.9,"Bottled Water (1.5 Liter), Markets"
Lithuania,10.29,"Bottle of Wine (Mid-Range), Markets"
Lithuania,1.75,"Domestic Beer (0.5 Liter Bottle), Markets"
Lithuania,2.05,"Imported Beer (0.33 Liter Bottle), Markets"
Lithuania,5.94,"Cigarettes (Pack of 20, Marlboro), Markets"
Lithuania,7.74,"Chicken Fillets (1 kg), Markets"
Lithuania,1.59,"Apples (1 kg), Markets"
Lithuania,2.16,"Oranges (1 kg), Markets"
Lithuania,0.9,"Potatoes (1 kg), Markets"
Lithuania,1.81,"Lettuce (1 Head), Markets"
Lithuania,3.63,"Cappuccino (Regular Size), Restaurants"
Lithuania,2.52,"White Rice (1 kg), Markets"
Lithuania,3.38,"Tomatoes (1 kg), Markets"
Lithuania,1.67,"Bananas (1 kg), Markets"
Lithuania,0.94,"Onions (1 kg), Markets"
Lithuania,12.44,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Luxembourg,23.29,"Meal at an Inexpensive Restaurant, Restaurants"
Luxembourg,93.16,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Luxembourg,15.14,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Luxembourg,5.82,"Domestic Draft Beer (0.5 Liter), Restaurants"
Luxembourg,5.82,"Imported Beer (0.33 Liter Bottle), Restaurants"
Luxembourg,3.66,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Luxembourg,3.75,"Bottled Water (0.33 Liter), Restaurants"
Luxembourg,1.82,"Milk (Regular, 1 Liter), Markets"
Luxembourg,3.26,"Fresh White Bread (500 g Loaf), Markets"
Luxembourg,4.95,"Eggs (12, Large Size), Markets"
Luxembourg,20.89,"Local Cheese (1 kg), Markets"
Luxembourg,1.01,"Bottled Water (1.5 Liter), Markets"
Luxembourg,11.64,"Bottle of Wine (Mid-Range), Markets"
Luxembourg,2.38,"Domestic Beer (0.5 Liter Bottle), Markets"
Luxembourg,2.74,"Imported Beer (0.33 Liter Bottle), Markets"
Luxembourg,7.57,"Cigarettes (Pack of 20, Marlboro), Markets"
Luxembourg,15.82,"Chicken Fillets (1 kg), Markets"
Luxembourg,3.22,"Apples (1 kg), Markets"
Luxembourg,3.5,"Oranges (1 kg), Markets"
Luxembourg,2.78,"Potatoes (1 kg), Markets"
Luxembourg,2.14,"Lettuce (1 Head), Markets"
Luxembourg,4.45,"Cappuccino (Regular Size), Restaurants"
Luxembourg,3.19,"White Rice (1 kg), Markets"
Luxembourg,4.35,"Tomatoes (1 kg), Markets"
Luxembourg,2.48,"Bananas (1 kg), Markets"
Luxembourg,2.67,"Onions (1 kg), Markets"
Luxembourg,25.82,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Macao (China),6.24,"Meal at an Inexpensive Restaurant, Restaurants"
Macao (China),56.12,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Macao (China),6.24,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Macao (China),5.99,"Domestic Draft Beer (0.5 Liter), Restaurants"
Macao (China),7.23,"Imported Beer (0.33 Liter Bottle), Restaurants"
Macao (China),1.25,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Macao (China),0.77,"Bottled Water (0.33 Liter), Restaurants"
Macao (China),3.24,"Milk (Regular, 1 Liter), Markets"
Macao (China),1.67,"Fresh White Bread (500 g Loaf), Markets"
Macao (China),3.18,"Eggs (12, Large Size), Markets"
Macao (China),17.53,"Local Cheese (1 kg), Markets"
Macao (China),1.17,"Bottled Water (1.5 Liter), Markets"
Macao (China),12.35,"Bottle of Wine (Mid-Range), Markets"
Macao (China),1.4,"Domestic Beer (0.5 Liter Bottle), Markets"
Macao (China),2.08,"Imported Beer (0.33 Liter Bottle), Markets"
Macao (China),6.24,"Cigarettes (Pack of 20, Marlboro), Markets"
Macao (China),7.84,"Chicken Fillets (1 kg), Markets"
Macao (China),3.62,"Apples (1 kg), Markets"
Macao (China),3.81,"Oranges (1 kg), Markets"
Macao (China),4.37,"Potatoes (1 kg), Markets"
Macao (China),1.93,"Lettuce (1 Head), Markets"
Macao (China),5.01,"Cappuccino (Regular Size), Restaurants"
Macao (China),1.7,"White Rice (1 kg), Markets"
Macao (China),2.98,"Tomatoes (1 kg), Markets"
Macao (China),2.95,"Bananas (1 kg), Markets"
Macao (China),3.44,"Onions (1 kg), Markets"
Macao (China),22.94,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Madagascar,2.24,"Meal at an Inexpensive Restaurant, Restaurants"
Madagascar,17.92,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Madagascar,4.48,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Madagascar,1.12,"Domestic Draft Beer (0.5 Liter), Restaurants"
Madagascar,1.57,"Imported Beer (0.33 Liter Bottle), Restaurants"
Madagascar,0.92,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Madagascar,0.62,"Bottled Water (0.33 Liter), Restaurants"
Madagascar,1.14,"Milk (Regular, 1 Liter), Markets"
Madagascar,0.99,"Fresh White Bread (500 g Loaf), Markets"
Madagascar,2.07,"Eggs (12, Large Size), Markets"
Madagascar,9.92,"Local Cheese (1 kg), Markets"
Madagascar,0.66,"Bottled Water (1.5 Liter), Markets"
Madagascar,4.93,"Bottle of Wine (Mid-Range), Markets"
Madagascar,0.86,"Domestic Beer (0.5 Liter Bottle), Markets"
Madagascar,1.38,"Imported Beer (0.33 Liter Bottle), Markets"
Madagascar,1.79,"Cigarettes (Pack of 20, Marlboro), Markets"
Madagascar,5.09,"Chicken Fillets (1 kg), Markets"
Madagascar,1.24,"Apples (1 kg), Markets"
Madagascar,1.09,"Oranges (1 kg), Markets"
Madagascar,0.59,"Potatoes (1 kg), Markets"
Madagascar,0.36,"Lettuce (1 Head), Markets"
Madagascar,1.3,"Cappuccino (Regular Size), Restaurants"
Madagascar,0.72,"White Rice (1 kg), Markets"
Madagascar,0.92,"Tomatoes (1 kg), Markets"
Madagascar,0.64,"Bananas (1 kg), Markets"
Madagascar,0.83,"Onions (1 kg), Markets"
Madagascar,4.57,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Malawi,4.95,"Meal at an Inexpensive Restaurant, Restaurants"
Malawi,21.62,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Malawi,8.56,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Malawi,1.22,"Domestic Draft Beer (0.5 Liter), Restaurants"
Malawi,2.96,"Imported Beer (0.33 Liter Bottle), Restaurants"
Malawi,0.87,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Malawi,0.44,"Bottled Water (0.33 Liter), Restaurants"
Malawi,1.03,"Milk (Regular, 1 Liter), Markets"
Malawi,1.29,"Fresh White Bread (500 g Loaf), Markets"
Malawi,2.31,"Eggs (12, Large Size), Markets"
Malawi,7.44,"Local Cheese (1 kg), Markets"
Malawi,1.14,"Bottled Water (1.5 Liter), Markets"
Malawi,12.64,"Bottle of Wine (Mid-Range), Markets"
Malawi,0.95,"Domestic Beer (0.5 Liter Bottle), Markets"
Malawi,1.98,"Imported Beer (0.33 Liter Bottle), Markets"
Malawi,2.37,"Cigarettes (Pack of 20, Marlboro), Markets"
Malawi,3.39,"Chicken Fillets (1 kg), Markets"
Malawi,2.43,"Apples (1 kg), Markets"
Malawi,2.23,"Oranges (1 kg), Markets"
Malawi,1.36,"Potatoes (1 kg), Markets"
Malawi,0.32,"Lettuce (1 Head), Markets"
Malawi,2.85,"Cappuccino (Regular Size), Restaurants"
Malawi,1.58,"White Rice (1 kg), Markets"
Malawi,1.22,"Tomatoes (1 kg), Markets"
Malawi,1.83,"Bananas (1 kg), Markets"
Malawi,1.35,"Onions (1 kg), Markets"
Malawi,5.39,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Malaysia,3.64,"Meal at an Inexpensive Restaurant, Restaurants"
Malaysia,24.26,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Malaysia,4.85,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Malaysia,3.64,"Domestic Draft Beer (0.5 Liter), Restaurants"
Malaysia,4.85,"Imported Beer (0.33 Liter Bottle), Restaurants"
Malaysia,0.78,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Malaysia,0.4,"Bottled Water (0.33 Liter), Restaurants"
Malaysia,1.86,"Milk (Regular, 1 Liter), Markets"
Malaysia,1.01,"Fresh White Bread (500 g Loaf), Markets"
Malaysia,2.08,"Eggs (12, Large Size), Markets"
Malaysia,13.28,"Local Cheese (1 kg), Markets"
Malaysia,0.58,"Bottled Water (1.5 Liter), Markets"
Malaysia,18.19,"Bottle of Wine (Mid-Range), Markets"
Malaysia,2.87,"Domestic Beer (0.5 Liter Bottle), Markets"
Malaysia,3.91,"Imported Beer (0.33 Liter Bottle), Markets"
Malaysia,4.37,"Cigarettes (Pack of 20, Marlboro), Markets"
Malaysia,4.3,"Chicken Fillets (1 kg), Markets"
Malaysia,2.91,"Apples (1 kg), Markets"
Malaysia,2.67,"Oranges (1 kg), Markets"
Malaysia,1.18,"Potatoes (1 kg), Markets"
Malaysia,1.13,"Lettuce (1 Head), Markets"
Malaysia,2.87,"Cappuccino (Regular Size), Restaurants"
Malaysia,1.45,"White Rice (1 kg), Markets"
Malaysia,1.56,"Tomatoes (1 kg), Markets"
Malaysia,1.55,"Bananas (1 kg), Markets"
Malaysia,1.33,"Onions (1 kg), Markets"
Malaysia,8.73,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Maldives,6.49,"Meal at an Inexpensive Restaurant, Restaurants"
Maldives,50.29,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Maldives,9.73,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Maldives,4.87,"Domestic Draft Beer (0.5 Liter), Restaurants"
Maldives,9.73,"Imported Beer (0.33 Liter Bottle), Restaurants"
Maldives,1.5,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Maldives,0.31,"Bottled Water (0.33 Liter), Restaurants"
Maldives,1.72,"Milk (Regular, 1 Liter), Markets"
Maldives,1.51,"Fresh White Bread (500 g Loaf), Markets"
Maldives,1.62,"Eggs (12, Large Size), Markets"
Maldives,8.65,"Local Cheese (1 kg), Markets"
Maldives,0.66,"Bottled Water (1.5 Liter), Markets"
Maldives,9.73,"Bottle of Wine (Mid-Range), Markets"
Maldives,2.92,"Domestic Beer (0.5 Liter Bottle), Markets"
Maldives,4.33,"Imported Beer (0.33 Liter Bottle), Markets"
Maldives,12.98,"Cigarettes (Pack of 20, Marlboro), Markets"
Maldives,5.67,"Chicken Fillets (1 kg), Markets"
Maldives,4.13,"Apples (1 kg), Markets"
Maldives,3.81,"Oranges (1 kg), Markets"
Maldives,1.46,"Potatoes (1 kg), Markets"
Maldives,2.6,"Lettuce (1 Head), Markets"
Maldives,3.37,"Cappuccino (Regular Size), Restaurants"
Maldives,0.9,"White Rice (1 kg), Markets"
Maldives,3.14,"Tomatoes (1 kg), Markets"
Maldives,3.73,"Bananas (1 kg), Markets"
Maldives,1.19,"Onions (1 kg), Markets"
Maldives,10.33,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Mali,6.7,"Meal at an Inexpensive Restaurant, Restaurants"
Mali,37.44,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Mali,6.42,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Mali,2.39,"Domestic Draft Beer (0.5 Liter), Restaurants"
Mali,21,"Imported Beer (0.33 Liter Bottle), Restaurants"
Mali,0.77,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Mali,0.58,"Bottled Water (0.33 Liter), Restaurants"
Mali,2.34,"Milk (Regular, 1 Liter), Markets"
Mali,3.43,"Fresh White Bread (500 g Loaf), Markets"
Mali,4.04,"Eggs (12, Large Size), Markets"
Mali,17.76,"Local Cheese (1 kg), Markets"
Mali,2.31,"Bottled Water (1.5 Liter), Markets"
Mali,1.5,"Domestic Beer (0.5 Liter Bottle), Markets"
Mali,1.32,"Imported Beer (0.33 Liter Bottle), Markets"
Mali,0.97,"Cigarettes (Pack of 20, Marlboro), Markets"
Mali,17.02,"Chicken Fillets (1 kg), Markets"
Mali,3.1,"Apples (1 kg), Markets"
Mali,2.83,"Oranges (1 kg), Markets"
Mali,1.63,"Potatoes (1 kg), Markets"
Mali,0.1,"Lettuce (1 Head), Markets"
Mali,1.89,"Cappuccino (Regular Size), Restaurants"
Mali,2.34,"Tomatoes (1 kg), Markets"
Mali,1.44,"Bananas (1 kg), Markets"
Mali,1.6,"Onions (1 kg), Markets"
Mali,13.27,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Malta,17.47,"Meal at an Inexpensive Restaurant, Restaurants"
Malta,87.34,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Malta,11.64,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Malta,4.28,"Domestic Draft Beer (0.5 Liter), Restaurants"
Malta,4.08,"Imported Beer (0.33 Liter Bottle), Restaurants"
Malta,2.56,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Malta,1.65,"Bottled Water (0.33 Liter), Restaurants"
Malta,1.34,"Milk (Regular, 1 Liter), Markets"
Malta,1.36,"Fresh White Bread (500 g Loaf), Markets"
Malta,3.81,"Eggs (12, Large Size), Markets"
Malta,11.05,"Local Cheese (1 kg), Markets"
Malta,0.93,"Bottled Water (1.5 Liter), Markets"
Malta,8.15,"Bottle of Wine (Mid-Range), Markets"
Malta,1.82,"Domestic Beer (0.5 Liter Bottle), Markets"
Malta,2.37,"Imported Beer (0.33 Liter Bottle), Markets"
Malta,6.93,"Cigarettes (Pack of 20, Marlboro), Markets"
Malta,9.78,"Chicken Fillets (1 kg), Markets"
Malta,3.17,"Apples (1 kg), Markets"
Malta,2.83,"Oranges (1 kg), Markets"
Malta,2.05,"Potatoes (1 kg), Markets"
Malta,1.95,"Lettuce (1 Head), Markets"
Malta,2.88,"Cappuccino (Regular Size), Restaurants"
Malta,3.72,"White Rice (1 kg), Markets"
Malta,3.26,"Tomatoes (1 kg), Markets"
Malta,2.13,"Bananas (1 kg), Markets"
Malta,2.12,"Onions (1 kg), Markets"
Malta,16.93,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Marshall Islands,12.5,"Meal at an Inexpensive Restaurant, Restaurants"
Marshall Islands,30,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Marshall Islands,10.5,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Marshall Islands,4.5,"Domestic Draft Beer (0.5 Liter), Restaurants"
Marshall Islands,5,"Imported Beer (0.33 Liter Bottle), Restaurants"
Marshall Islands,1.83,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Marshall Islands,2.33,"Bottled Water (0.33 Liter), Restaurants"
Marshall Islands,2.25,"Milk (Regular, 1 Liter), Markets"
Marshall Islands,3.4,"Fresh White Bread (500 g Loaf), Markets"
Marshall Islands,4.04,"Eggs (12, Large Size), Markets"
Marshall Islands,29.14,"Local Cheese (1 kg), Markets"
Marshall Islands,1.52,"Bottled Water (1.5 Liter), Markets"
Marshall Islands,10,"Bottle of Wine (Mid-Range), Markets"
Marshall Islands,2.17,"Imported Beer (0.33 Liter Bottle), Markets"
Marshall Islands,11,"Chicken Fillets (1 kg), Markets"
Marshall Islands,4.39,"Apples (1 kg), Markets"
Marshall Islands,8.71,"Oranges (1 kg), Markets"
Marshall Islands,5.27,"Potatoes (1 kg), Markets"
Marshall Islands,3.92,"Lettuce (1 Head), Markets"
Marshall Islands,4.06,"Cappuccino (Regular Size), Restaurants"
Marshall Islands,1.8,"White Rice (1 kg), Markets"
Marshall Islands,12.76,"Tomatoes (1 kg), Markets"
Marshall Islands,7.25,"Bananas (1 kg), Markets"
Marshall Islands,5.5,"Onions (1 kg), Markets"
Marshall Islands,18.28,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Martinique,23.29,"Meal at an Inexpensive Restaurant, Restaurants"
Martinique,83.84,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Martinique,14.44,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Martinique,7.57,"Domestic Draft Beer (0.5 Liter), Restaurants"
Martinique,5.24,"Imported Beer (0.33 Liter Bottle), Restaurants"
Martinique,3.78,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Martinique,3.88,"Bottled Water (0.33 Liter), Restaurants"
Martinique,1.8,"Milk (Regular, 1 Liter), Markets"
Martinique,1.69,"Fresh White Bread (500 g Loaf), Markets"
Martinique,3.76,"Eggs (12, Large Size), Markets"
Martinique,19.8,"Local Cheese (1 kg), Markets"
Martinique,0.77,"Bottled Water (1.5 Liter), Markets"
Martinique,8.79,"Bottle of Wine (Mid-Range), Markets"
Martinique,1.8,"Domestic Beer (0.5 Liter Bottle), Markets"
