"","Country","average_price","item_name"
"2902","Kenya",0.51,"Fresh White Bread (500 g Loaf), Markets"
"2903","Kenya",1.54,"Eggs (12, Large Size), Markets"
"2904","Kenya",9.9,"Local Cheese (1 kg), Markets"
"2905","Kenya",0.65,"Bottled Water (1.5 Liter), Markets"
"2906","Kenya",10.04,"Bottle of Wine (Mid-Range), Markets"
"2907","Kenya",2.06,"Domestic Beer (0.5 Liter Bottle), Markets"
"2908","Kenya",2.56,"Imported Beer (0.33 Liter Bottle), Markets"
"2909","Kenya",3.09,"Cigarettes (Pack of 20, Marlboro), Markets"
"2910","Kenya",6.42,"Chicken Fillets (1 kg), Markets"
"2911","Kenya",2.76,"Apples (1 kg), Markets"
"2912","Kenya",1.69,"Oranges (1 kg), Markets"
"2913","Kenya",0.82,"Potatoes (1 kg), Markets"
"2914","Kenya",0.69,"Lettuce (1 Head), Markets"
"2915","Kenya",2.23,"Cappuccino (Regular Size), Restaurants"
"2916","Kenya",1.41,"White Rice (1 kg), Markets"
"2917","Kenya",0.83,"Tomatoes (1 kg), Markets"
"2918","Kenya",1.01,"Bananas (1 kg), Markets"
"2919","Kenya",0.91,"Onions (1 kg), Markets"
"2920","Kenya",5.11,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
"2921","Kiribati",4.99,"Meal at an Inexpensive Restaurant, Restaurants"
"2922","Kiribati",26.43,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
"2923","Kiribati",9.91,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
"2924","Kiribati",3.57,"Domestic Draft Beer (0.5 Liter), Restaurants"
"2925","Kiribati",5.95,"Imported Beer (0.33 Liter Bottle), Restaurants"
"2926","Kiribati",0.99,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
"2927","Kiribati",0.73,"Bottled Water (0.33 Liter), Restaurants"
"2928","Kiribati",2.18,"Milk (Regular, 1 Liter), Markets"
"2929","Kiribati",1.92,"Fresh White Bread (500 g Loaf), Markets"
"2930","Kiribati",6.34,"Eggs (12, Large Size), Markets"
"2931","Kiribati",16.52,"Local Cheese (1 kg), Markets"
"2932","Kiribati",0.35,"Bottled Water (1.5 Liter), Markets"
"2933","Kiribati",12.56,"Bottle of Wine (Mid-Range), Markets"
"2934","Kiribati",1.65,"Domestic Beer (0.5 Liter Bottle), Markets"
"2935","Kiribati",3.3,"Imported Beer (0.33 Liter Bottle), Markets"
"2936","Kiribati",5.95,"Cigarettes (Pack of 20, Marlboro), Markets"
"2937","Kiribati",5.62,"Chicken Fillets (1 kg), Markets"
"2938","Kiribati",6.41,"Apples (1 kg), Markets"
"2939","Kiribati",6.24,"Oranges (1 kg), Markets"
"2940","Kiribati",4.49,"Potatoes (1 kg), Markets"
"2941","Kiribati",3.35,"Lettuce (1 Head), Markets"
"2942","Kiribati",2.97,"Cappuccino (Regular Size), Restaurants"
"2943","Kiribati",1.39,"White Rice (1 kg), Markets"
"2944","Kiribati",5.76,"Tomatoes (1 kg), Markets"
"2945","Kiribati",3.3,"Bananas (1 kg), Markets"
"2946","Kiribati",3,"Onions (1 kg), Markets"
"2947","Kiribati",18.5,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
"2948","Kosovo (Disputed Territory)",5.82,"Meal at an Inexpensive Restaurant, Restaurants"
"2949","Kosovo (Disputed Territory)",23.29,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
"2950","Kosovo (Disputed Territory)",5.82,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
"2951","Kosovo (Disputed Territory)",2.33,"Domestic Draft Beer (0.5 Liter), Restaurants"
"2952","Kosovo (Disputed Territory)",2.33,"Imported Beer (0.33 Liter Bottle), Restaurants"
"2953","Kosovo (Disputed Territory)",1.35,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
"2954","Kosovo (Disputed Territory)",1.01,"Bottled Water (0.33 Liter), Restaurants"
"2955","Kosovo (Disputed Territory)",1.35,"Milk (Regular, 1 Liter), Markets"
"2956","Kosovo (Disputed Territory)",0.63,"Fresh White Bread (500 g Loaf), Markets"
"2957","Kosovo (Disputed Territory)",1.62,"Eggs (12, Large Size), Markets"
"2958","Kosovo (Disputed Territory)",6.71,"Local Cheese (1 kg), Markets"
"2959","Kosovo (Disputed Territory)",0.56,"Bottled Water (1.5 Liter), Markets"
"2960","Kosovo (Disputed Territory)",5.82,"Bottle of Wine (Mid-Range), Markets"
"2961","Kosovo (Disputed Territory)",0.99,"Domestic Beer (0.5 Liter Bottle), Markets"
"2962","Kosovo (Disputed Territory)",1.29,"Imported Beer (0.33 Liter Bottle), Markets"
"2963","Kosovo (Disputed Territory)",3.49,"Cigarettes (Pack of 20, Marlboro), Markets"
"2964","Kosovo (Disputed Territory)",5.88,"Chicken Fillets (1 kg), Markets"
"2965","Kosovo (Disputed Territory)",1.25,"Apples (1 kg), Markets"
"2966","Kosovo (Disputed Territory)",1.44,"Oranges (1 kg), Markets"
"2967","Kosovo (Disputed Territory)",0.91,"Potatoes (1 kg), Markets"
"2968","Kosovo (Disputed Territory)",0.8,"Lettuce (1 Head), Markets"
"2969","Kosovo (Disputed Territory)",1.46,"Cappuccino (Regular Size), Restaurants"
"2970","Kosovo (Disputed Territory)",1.38,"White Rice (1 kg), Markets"
"2971","Kosovo (Disputed Territory)",1.18,"Tomatoes (1 kg), Markets"
"2972","Kosovo (Disputed Territory)",1.62,"Bananas (1 kg), Markets"
"2973","Kosovo (Disputed Territory)",0.87,"Onions (1 kg), Markets"
"2974","Kosovo (Disputed Territory)",11.06,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
"2975","Kuwait",8.15,"Meal at an Inexpensive Restaurant, Restaurants"
"2976","Kuwait",52.15,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
"2977","Kuwait",8.15,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
"2978","Kuwait",2.93,"Domestic Draft Beer (0.5 Liter), Restaurants"
"2979","Kuwait",3.26,"Imported Beer (0.33 Liter Bottle), Restaurants"
"2980","Kuwait",0.51,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
"2981","Kuwait",0.36,"Bottled Water (0.33 Liter), Restaurants"
"2982","Kuwait",1.59,"Milk (Regular, 1 Liter), Markets"
"2983","Kuwait",1.13,"Fresh White Bread (500 g Loaf), Markets"
"2984","Kuwait",2.08,"Eggs (12, Large Size), Markets"
"2985","Kuwait",6.35,"Local Cheese (1 kg), Markets"
"2986","Kuwait",0.5,"Bottled Water (1.5 Liter), Markets"
"2987","Kuwait",3.26,"Bottle of Wine (Mid-Range), Markets"
"2988","Kuwait",1.26,"Domestic Beer (0.5 Liter Bottle), Markets"
"2989","Kuwait",1.74,"Imported Beer (0.33 Liter Bottle), Markets"
"2990","Kuwait",3.1,"Cigarettes (Pack of 20, Marlboro), Markets"
"2991","Kuwait",7.11,"Chicken Fillets (1 kg), Markets"
"2992","Kuwait",2.34,"Apples (1 kg), Markets"
"2993","Kuwait",1.75,"Oranges (1 kg), Markets"
"2994","Kuwait",1.38,"Potatoes (1 kg), Markets"
"2995","Kuwait",2.32,"Lettuce (1 Head), Markets"
"2996","Kuwait",5.14,"Cappuccino (Regular Size), Restaurants"
"2997","Kuwait",1.88,"White Rice (1 kg), Markets"
"2998","Kuwait",1.64,"Tomatoes (1 kg), Markets"
"2999","Kuwait",1.95,"Bananas (1 kg), Markets"
"3000","Kuwait",1.31,"Onions (1 kg), Markets"
"3001","Kuwait",10.26,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
"3002","Kyrgyzstan",5.72,"Meal at an Inexpensive Restaurant, Restaurants"
"3003","Kyrgyzstan",22.87,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
"3004","Kyrgyzstan",5.72,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
"3005","Kyrgyzstan",1.37,"Domestic Draft Beer (0.5 Liter), Restaurants"
"3006","Kyrgyzstan",1.72,"Imported Beer (0.33 Liter Bottle), Restaurants"
"3007","Kyrgyzstan",0.7,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
"3008","Kyrgyzstan",0.34,"Bottled Water (0.33 Liter), Restaurants"
"3009","Kyrgyzstan",0.94,"Milk (Regular, 1 Liter), Markets"
"3010","Kyrgyzstan",0.41,"Fresh White Bread (500 g Loaf), Markets"
"3011","Kyrgyzstan",1.66,"Eggs (12, Large Size), Markets"
"3012","Kyrgyzstan",7.91,"Local Cheese (1 kg), Markets"
"3013","Kyrgyzstan",0.55,"Bottled Water (1.5 Liter), Markets"
"3014","Kyrgyzstan",7.72,"Bottle of Wine (Mid-Range), Markets"
"3015","Kyrgyzstan",1.19,"Domestic Beer (0.5 Liter Bottle), Markets"
"3016","Kyrgyzstan",1.83,"Imported Beer (0.33 Liter Bottle), Markets"
"3017","Kyrgyzstan",1.83,"Cigarettes (Pack of 20, Marlboro), Markets"
"3018","Kyrgyzstan",4.56,"Chicken Fillets (1 kg), Markets"
"3019","Kyrgyzstan",0.97,"Apples (1 kg), Markets"
"3020","Kyrgyzstan",2,"Oranges (1 kg), Markets"
"3021","Kyrgyzstan",0.57,"Potatoes (1 kg), Markets"
"3022","Kyrgyzstan",0.62,"Lettuce (1 Head), Markets"
"3023","Kyrgyzstan",2.1,"Cappuccino (Regular Size), Restaurants"
"3024","Kyrgyzstan",1.54,"White Rice (1 kg), Markets"
"3025","Kyrgyzstan",1.53,"Tomatoes (1 kg), Markets"
"3026","Kyrgyzstan",1.79,"Bananas (1 kg), Markets"
"3027","Kyrgyzstan",0.48,"Onions (1 kg), Markets"
"3028","Kyrgyzstan",7.99,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
"3029","Laos",2.3,"Meal at an Inexpensive Restaurant, Restaurants"
"3030","Laos",18.44,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
"3031","Laos",5.53,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
"3032","Laos",1.38,"Domestic Draft Beer (0.5 Liter), Restaurants"
"3033","Laos",1.73,"Imported Beer (0.33 Liter Bottle), Restaurants"
"3034","Laos",0.72,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
"3035","Laos",0.45,"Bottled Water (0.33 Liter), Restaurants"
"3036","Laos",1.89,"Milk (Regular, 1 Liter), Markets"
"3037","Laos",1.03,"Fresh White Bread (500 g Loaf), Markets"
"3038","Laos",1.91,"Eggs (12, Large Size), Markets"
"3039","Laos",23.85,"Local Cheese (1 kg), Markets"
"3040","Laos",0.47,"Bottled Water (1.5 Liter), Markets"
"3041","Laos",11.06,"Bottle of Wine (Mid-Range), Markets"
"3042","Laos",1.15,"Domestic Beer (0.5 Liter Bottle), Markets"
"3043","Laos",1.17,"Imported Beer (0.33 Liter Bottle), Markets"
"3044","Laos",2,"Cigarettes (Pack of 20, Marlboro), Markets"
"3045","Laos",5.66,"Chicken Fillets (1 kg), Markets"
"3046","Laos",1.82,"Apples (1 kg), Markets"
"3047","Laos",2.1,"Oranges (1 kg), Markets"
"3048","Laos",1.59,"Potatoes (1 kg), Markets"
"3049","Laos",1.28,"Lettuce (1 Head), Markets"
"3050","Laos",1.68,"Cappuccino (Regular Size), Restaurants"
"3051","Laos",1.03,"White Rice (1 kg), Markets"
"3052","Laos",2.36,"Tomatoes (1 kg), Markets"
"3053","Laos",1.38,"Bananas (1 kg), Markets"
"3054","Laos",1.05,"Onions (1 kg), Markets"
"3055","Laos",6.12,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
"3056","Latvia",13.97,"Meal at an Inexpensive Restaurant, Restaurants"
"3057","Latvia",69.87,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
"3058","Latvia",8.15,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
"3059","Latvia",5.24,"Domestic Draft Beer (0.5 Liter), Restaurants"
"3060","Latvia",4.66,"Imported Beer (0.33 Liter Bottle), Restaurants"
"3061","Latvia",1.7,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
"3062","Latvia",1.36,"Bottled Water (0.33 Liter), Restaurants"
"3063","Latvia",1.33,"Milk (Regular, 1 Liter), Markets"
"3064","Latvia",1.65,"Fresh White Bread (500 g Loaf), Markets"
"3065","Latvia",3.31,"Eggs (12, Large Size), Markets"
"3066","Latvia",11.73,"Local Cheese (1 kg), Markets"
"3067","Latvia",0.92,"Bottled Water (1.5 Liter), Markets"
"3068","Latvia",8.15,"Bottle of Wine (Mid-Range), Markets"
"3069","Latvia",1.78,"Domestic Beer (0.5 Liter Bottle), Markets"
"3070","Latvia",2.16,"Imported Beer (0.33 Liter Bottle), Markets"
"3071","Latvia",5.82,"Cigarettes (Pack of 20, Marlboro), Markets"
"3072","Latvia",7.99,"Chicken Fillets (1 kg), Markets"
"3073","Latvia",1.81,"Apples (1 kg), Markets"
"3074","Latvia",2.58,"Oranges (1 kg), Markets"
"3075","Latvia",1.02,"Potatoes (1 kg), Markets"
"3076","Latvia",1.82,"Lettuce (1 Head), Markets"
"3077","Latvia",3.4,"Cappuccino (Regular Size), Restaurants"
"3078","Latvia",3.13,"White Rice (1 kg), Markets"
"3079","Latvia",3.39,"Tomatoes (1 kg), Markets"
"3080","Latvia",1.85,"Bananas (1 kg), Markets"
"3081","Latvia",1.08,"Onions (1 kg), Markets"
"3082","Latvia",12.7,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
"3083","Lebanon",10,"Meal at an Inexpensive Restaurant, Restaurants"
"3084","Lebanon",50,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
"3085","Lebanon",8,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
"3086","Lebanon",4,"Domestic Draft Beer (0.5 Liter), Restaurants"
"3087","Lebanon",5,"Imported Beer (0.33 Liter Bottle), Restaurants"
"3088","Lebanon",1.63,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
"3089","Lebanon",0.9,"Bottled Water (0.33 Liter), Restaurants"
"3090","Lebanon",1.66,"Milk (Regular, 1 Liter), Markets"
"3091","Lebanon",0.76,"Fresh White Bread (500 g Loaf), Markets"
"3092","Lebanon",2.85,"Eggs (12, Large Size), Markets"
"3093","Lebanon",8.48,"Local Cheese (1 kg), Markets"
"3094","Lebanon",0.66,"Bottled Water (1.5 Liter), Markets"
"3095","Lebanon",8,"Bottle of Wine (Mid-Range), Markets"
"3096","Lebanon",1.19,"Domestic Beer (0.5 Liter Bottle), Markets"
"3097","Lebanon",2.01,"Imported Beer (0.33 Liter Bottle), Markets"
"3098","Lebanon",2.75,"Cigarettes (Pack of 20, Marlboro), Markets"
"3099","Lebanon",8.29,"Chicken Fillets (1 kg), Markets"
"3100","Lebanon",1.65,"Apples (1 kg), Markets"
"3101","Lebanon",1.09,"Oranges (1 kg), Markets"
"3102","Lebanon",0.84,"Potatoes (1 kg), Markets"
"3103","Lebanon",0.77,"Lettuce (1 Head), Markets"
"3104","Lebanon",3.03,"Cappuccino (Regular Size), Restaurants"
"3105","Lebanon",1.55,"White Rice (1 kg), Markets"
"3106","Lebanon",1.03,"Tomatoes (1 kg), Markets"
"3107","Lebanon",1.33,"Bananas (1 kg), Markets"
"3108","Lebanon",1.03,"Onions (1 kg), Markets"
"3109","Lebanon",11.03,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
"3110","Lesotho",8.83,"Meal at an Inexpensive Restaurant, Restaurants"
"3111","Lesotho",29.42,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
"3112","Lesotho",8.83,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
"3113","Lesotho",1.77,"Domestic Draft Beer (0.5 Liter), Restaurants"
"3114","Lesotho",2.21,"Imported Beer (0.33 Liter Bottle), Restaurants"
"3115","Lesotho",1.24,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
"3116","Lesotho",0.82,"Bottled Water (0.33 Liter), Restaurants"
"3117","Lesotho",1.07,"Milk (Regular, 1 Liter), Markets"
"3118","Lesotho",0.77,"Fresh White Bread (500 g Loaf), Markets"
"3119","Lesotho",1.47,"Eggs (12, Large Size), Markets"
"3120","Lesotho",6.32,"Local Cheese (1 kg), Markets"
"3121","Lesotho",0.8,"Bottled Water (1.5 Liter), Markets"
"3122","Lesotho",4.71,"Bottle of Wine (Mid-Range), Markets"
"3123","Lesotho",1.39,"Domestic Beer (0.5 Liter Bottle), Markets"
"3124","Lesotho",1.62,"Imported Beer (0.33 Liter Bottle), Markets"
"3125","Lesotho",5,"Cigarettes (Pack of 20, Marlboro), Markets"
"3126","Lesotho",6.03,"Chicken Fillets (1 kg), Markets"
"3127","Lesotho",1.76,"Apples (1 kg), Markets"
"3128","Lesotho",2.35,"Oranges (1 kg), Markets"
"3129","Lesotho",1.51,"Potatoes (1 kg), Markets"
"3130","Lesotho",1.51,"Lettuce (1 Head), Markets"
"3131","Lesotho",1.54,"Cappuccino (Regular Size), Restaurants"
"3132","Lesotho",2.06,"White Rice (1 kg), Markets"
"3133","Lesotho",2.35,"Tomatoes (1 kg), Markets"
"3134","Lesotho",1.82,"Bananas (1 kg), Markets"
"3135","Lesotho",1.21,"Onions (1 kg), Markets"
"3136","Lesotho",5.37,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
"3137","Liberia",7.5,"Meal at an Inexpensive Restaurant, Restaurants"
"3138","Liberia",150,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
"3139","Liberia",11,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
"3140","Liberia",3,"Domestic Draft Beer (0.5 Liter), Restaurants"
"3141","Liberia",3,"Imported Beer (0.33 Liter Bottle), Restaurants"
"3142","Liberia",2,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
"3143","Liberia",2,"Bottled Water (0.33 Liter), Restaurants"
"3144","Liberia",2.12,"Milk (Regular, 1 Liter), Markets"
"3145","Liberia",1.79,"Fresh White Bread (500 g Loaf), Markets"
"3146","Liberia",3.6,"Eggs (12, Large Size), Markets"
"3147","Liberia",11.81,"Local Cheese (1 kg), Markets"
"3148","Liberia",2,"Bottled Water (1.5 Liter), Markets"
"3149","Liberia",7,"Bottle of Wine (Mid-Range), Markets"
"3150","Liberia",2.5,"Domestic Beer (0.5 Liter Bottle), Markets"
"3151","Liberia",3.33,"Imported Beer (0.33 Liter Bottle), Markets"
"3152","Liberia",5,"Cigarettes (Pack of 20, Marlboro), Markets"
"3153","Liberia",11.85,"Chicken Fillets (1 kg), Markets"
"3154","Liberia",1.64,"Apples (1 kg), Markets"
"3155","Liberia",10.29,"Oranges (1 kg), Markets"
"3156","Liberia",1.75,"Potatoes (1 kg), Markets"
"3157","Liberia",4.67,"Lettuce (1 Head), Markets"
"3158","Liberia",3.33,"Cappuccino (Regular Size), Restaurants"
"3159","Liberia",5.16,"White Rice (1 kg), Markets"
"3160","Liberia",11.02,"Tomatoes (1 kg), Markets"
"3161","Liberia",8.45,"Bananas (1 kg), Markets"
"3162","Liberia",10.66,"Onions (1 kg), Markets"
"3163","Liberia",35.64,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
"3164","Libya",3.68,"Meal at an Inexpensive Restaurant, Restaurants"
"3165","Libya",14.7,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
"3166","Libya",2.76,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
"3167","Libya",0.55,"Domestic Draft Beer (0.5 Liter), Restaurants"
"3168","Libya",0.55,"Imported Beer (0.33 Liter Bottle), Restaurants"
"3169","Libya",0.47,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
"3170","Libya",0.18,"Bottled Water (0.33 Liter), Restaurants"
"3171","Libya",0.97,"Milk (Regular, 1 Liter), Markets"
"3172","Libya",0.28,"Fresh White Bread (500 g Loaf), Markets"
"3173","Libya",1.32,"Eggs (12, Large Size), Markets"
"3174","Libya",5.05,"Local Cheese (1 kg), Markets"
"3175","Libya",0.23,"Bottled Water (1.5 Liter), Markets"
"3176","Libya",1.04,"Bottle of Wine (Mid-Range), Markets"
"3177","Libya",0.73,"Domestic Beer (0.5 Liter Bottle), Markets"
"3178","Libya",0.68,"Imported Beer (0.33 Liter Bottle), Markets"
"3179","Libya",2.02,"Cigarettes (Pack of 20, Marlboro), Markets"
"3180","Libya",3.38,"Chicken Fillets (1 kg), Markets"
"3181","Libya",2.02,"Apples (1 kg), Markets"
"3182","Libya",0.79,"Oranges (1 kg), Markets"
"3183","Libya",0.64,"Potatoes (1 kg), Markets"
"3184","Libya",0.43,"Lettuce (1 Head), Markets"
"3185","Libya",0.53,"Cappuccino (Regular Size), Restaurants"
"3186","Libya",1.11,"White Rice (1 kg), Markets"
"3187","Libya",0.55,"Tomatoes (1 kg), Markets"
"3188","Libya",1.41,"Bananas (1 kg), Markets"
"3189","Libya",0.52,"Onions (1 kg), Markets"
"3190","Libya",9.97,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
"3191","Liechtenstein",34.23,"Meal at an Inexpensive Restaurant, Restaurants"
"3192","Liechtenstein",124.48,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
"3193","Liechtenstein",20.54,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
"3194","Liechtenstein",7.47,"Domestic Draft Beer (0.5 Liter), Restaurants"
"3195","Liechtenstein",6.85,"Imported Beer (0.33 Liter Bottle), Restaurants"
"3196","Liechtenstein",4.82,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
"3197","Liechtenstein",5.6,"Bottled Water (0.33 Liter), Restaurants"
"3198","Liechtenstein",2.58,"Milk (Regular, 1 Liter), Markets"
"3199","Liechtenstein",4.11,"Fresh White Bread (500 g Loaf), Markets"
"3200","Liechtenstein",11.3,"Eggs (12, Large Size), Markets"
"3201","Liechtenstein",29.05,"Local Cheese (1 kg), Markets"
"3202","Liechtenstein",2.22,"Bottled Water (1.5 Liter), Markets"
"3203","Liechtenstein",18.67,"Bottle of Wine (Mid-Range), Markets"
"3204","Liechtenstein",2.04,"Domestic Beer (0.5 Liter Bottle), Markets"
"3205","Liechtenstein",1.81,"Imported Beer (0.33 Liter Bottle), Markets"
"3206","Liechtenstein",12.45,"Cigarettes (Pack of 20, Marlboro), Markets"
"3207","Liechtenstein",26.76,"Chicken Fillets (1 kg), Markets"
"3208","Liechtenstein",3.65,"Apples (1 kg), Markets"
"3209","Liechtenstein",4.27,"Oranges (1 kg), Markets"
"3210","Liechtenstein",2.7,"Potatoes (1 kg), Markets"
"3211","Liechtenstein",2.18,"Lettuce (1 Head), Markets"
"3212","Liechtenstein",6.3,"Cappuccino (Regular Size), Restaurants"
"3213","Liechtenstein",2.99,"White Rice (1 kg), Markets"
"3214","Liechtenstein",4.81,"Tomatoes (1 kg), Markets"
"3215","Liechtenstein",4.61,"Bananas (1 kg), Markets"
"3216","Liechtenstein",2.17,"Onions (1 kg), Markets"
"3217","Liechtenstein",60.71,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
"3218","Lithuania",13.97,"Meal at an Inexpensive Restaurant, Restaurants"
"3219","Lithuania",69.87,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
"3220","Lithuania",8.15,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
"3221","Lithuania",5.82,"Domestic Draft Beer (0.5 Liter), Restaurants"
"3222","Lithuania",4.95,"Imported Beer (0.33 Liter Bottle), Restaurants"
"3223","Lithuania",2.23,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
"3224","Lithuania",2.19,"Bottled Water (0.33 Liter), Restaurants"
"3225","Lithuania",1.5,"Milk (Regular, 1 Liter), Markets"
